Order_Clements,Family_Clements,Species_Clements,Species_BirdTree,Match.type,Daughter,Status
Strigiformes,Strigidae,Otus nigrorum,Otus megalotis,1BT to many CL,1,Extant
Strigiformes,Strigidae,Otus pamelae,Otus senegalensis,1BT to many CL,1,Extant
Strigiformes,Strigidae,Otus rutilus,Otus rutilus,1BT to many CL,0,Extant
Strigiformes,Strigidae,Otus scops,Otus scops,1BT to many CL,0,Extant
Strigiformes,Strigidae,Otus senegalensis,Otus senegalensis,1BT to many CL,0,Extant
Strigiformes,Strigidae,Otus socotranus,Otus senegalensis,1BT to many CL,1,Extant
Strigiformes,Strigidae,Otus sulaensis,Otus manadensis,1BT to many CL,1,Extant
Caprimulgiformes,Trochilidae,Oxypogon cyanolaemus,Oxypogon guerinii,1BT to many CL,1,Extant
Caprimulgiformes,Trochilidae,Oxypogon guerinii,Oxypogon guerinii,1BT to many CL,0,Extant
Caprimulgiformes,Trochilidae,Oxypogon lindenii,Oxypogon guerinii,1BT to many CL,1,Extant
Caprimulgiformes,Trochilidae,Oxypogon stuebelii,Oxypogon guerinii,1BT to many CL,1,Extant
Anseriformes,Anatidae,Oxyura ferruginea,Oxyura jamaicensis,1BT to many CL,1,Extant
Anseriformes,Anatidae,Oxyura jamaicensis,Oxyura jamaicensis,1BT to many CL,0,Extant
Passeriformes,Pachycephalidae,Pachycephala balim,Pachycephala pectoralis,1BT to many CL,1,Extant
Passeriformes,Pachycephalidae,Pachycephala chlorura,Pachycephala pectoralis,1BT to many CL,1,Extant
Passeriformes,Pachycephalidae,Pachycephala citreogaster,Pachycephala pectoralis,1BT to many CL,1,Extant
Passeriformes,Pachycephalidae,Pachycephala collaris,Pachycephala pectoralis,1BT to many CL,1,Extant
Passeriformes,Pachycephalidae,Pachycephala feminina,Pachycephala pectoralis,1BT to many CL,1,Extant
Passeriformes,Pachycephalidae,Pachycephala fuliginosa,Pachycephala pectoralis,1BT to many CL,1,Extant
Passeriformes,Pachycephalidae,Pachycephala fulvotincta,Pachycephala pectoralis,1BT to many CL,1,Extant
Passeriformes,Pachycephalidae,Pachycephala implicata,Pachycephala implicata,1BT to many CL,0,Extant
Passeriformes,Pachycephalidae,Pachycephala macrorhyncha,Pachycephala pectoralis,1BT to many CL,1,Extant
Passeriformes,Pachycephalidae,Pachycephala melanorhyncha,Colluricincla megarhyncha,1BT to many CL,1,Extant
Passeriformes,Pachycephalidae,Pachycephala mentalis,Pachycephala pectoralis,1BT to many CL,1,Extant
Passeriformes,Pachycephalidae,Pachycephala orioloides,Pachycephala pectoralis,1BT to many CL,1,Extant
Passeriformes,Pachycephalidae,Pachycephala pectoralis,Pachycephala pectoralis,1BT to many CL,0,Extant
Passeriformes,Pachycephalidae,Pachycephala richardsi,Pachycephala implicata,1BT to many CL,1,Extant
Passeriformes,Pachycephalidae,Pachycephala vanikorensis,Pachycephala pectoralis,1BT to many CL,1,Extant
Passeriformes,Pachycephalidae,Pachycephala vitiensis,Pachycephala pectoralis,1BT to many CL,1,Extant
Passeriformes,Thraupidae,Paroaria gularis,Paroaria gularis,1BT to many CL,0,Extant
Passeriformes,Thraupidae,Paroaria nigrogenis,Paroaria gularis,1BT to many CL,1,Extant
Passeriformes,Paradisaeidae,Parotia berlepschi,Parotia carolae,1BT to many CL,1,Extant
Passeriformes,Paradisaeidae,Parotia carolae,Parotia carolae,1BT to many CL,0,Extant
Passeriformes,Paridae,Parus cinereus,Parus major,1BT to many CL,1,Extant
Passeriformes,Paridae,Parus major,Parus major,1BT to many CL,0,Extant
Passeriformes,Paridae,Parus minor,Parus major,1BT to many CL,1,Extant
Passeriformes,Passeridae,Passer domesticus,Passer domesticus,1BT to many CL,0,Extant
Passeriformes,Passeridae,Passer italiae,Passer domesticus,1BT to many CL,1,Extant
Passeriformes,Passeridae,Passer simplex,Passer simplex,1BT to many CL,0,Extant
Passeriformes,Passeridae,Passer zarudnyi,Passer simplex,1BT to many CL,1,Extant
Galliformes,Cracidae,Pauxi koepckeae,Pauxi unicornis,1BT to many CL,1,Extant
Galliformes,Cracidae,Pauxi unicornis,Pauxi unicornis,1BT to many CL,0,Extant
Galliformes,Cracidae,Penelope bridgesi,Penelope obscura,1BT to many CL,1,Extant
Galliformes,Cracidae,Penelope obscura,Penelope obscura,1BT to many CL,0,Extant
Passeriformes,Campephagidae,Pericrocotus albifrons,Pericrocotus erythropygius,1BT to many CL,1,Extant
Passeriformes,Campephagidae,Pericrocotus erythropygius,Pericrocotus erythropygius,1BT to many CL,0,Extant
Passeriformes,Campephagidae,Pericrocotus flammeus,Pericrocotus flammeus,1BT to many CL,0,Extant
Passeriformes,Campephagidae,Pericrocotus speciosus,Pericrocotus flammeus,1BT to many CL,1,Extant
Accipitriformes,Accipitridae,Pernis celebensis,Pernis celebensis,1BT to many CL,0,Extant
Accipitriformes,Accipitridae,Pernis steerei,Pernis celebensis,1BT to many CL,1,Extant
Passeriformes,Petroicidae,Petroica australis,Petroica australis,1BT to many CL,0,Extant
Passeriformes,Petroicidae,Petroica boodang,Petroica multicolor,1BT to many CL,1,Extant
Passeriformes,Petroicidae,Petroica longipes,Petroica australis,1BT to many CL,1,Extant
Passeriformes,Petroicidae,Petroica multicolor,Petroica multicolor,1BT to many CL,0,Extant
Passeriformes,Petroicidae,Petroica pusilla,Petroica multicolor,1BT to many CL,1,Extant
Caprimulgiformes,Trochilidae,Phaethornis aethopygus,Phaethornis longuemareus,1BT to many CL,1,Extant
Caprimulgiformes,Trochilidae,Phaethornis longirostris,Phaethornis longirostris,1BT to many CL,0,Extant
Caprimulgiformes,Trochilidae,Phaethornis longuemareus,Phaethornis longuemareus,1BT to many CL,0,Extant
Caprimulgiformes,Trochilidae,Phaethornis mexicanus,Phaethornis longirostris,1BT to many CL,1,Extant
Passeriformes,Meliphagidae,Philemon moluccensis,Philemon moluccensis,1BT to many CL,0,Extant
Passeriformes,Meliphagidae,Philemon plumigenis,Philemon moluccensis,1BT to many CL,1,Extant
Passeriformes,Callaeidae,Philesturnus carunculatus,Philesturnus carunculatus,1BT to many CL,0,Extant
Passeriformes,Callaeidae,Philesturnus rufusater,Philesturnus carunculatus,1BT to many CL,1,Extant
Strigiformes,Tytonidae,Phodilus assimilis,Phodilus badius,1BT to many CL,1,Extant
Strigiformes,Tytonidae,Phodilus badius,Phodilus badius,1BT to many CL,0,Extant
Passeriformes,Pycnonotidae,Phyllastrephus albigula,Phyllastrephus debilis,1BT to many CL,1,Extant
Passeriformes,Pycnonotidae,Phyllastrephus debilis,Phyllastrephus debilis,1BT to many CL,0,Extant
Passeriformes,Phylloscopidae,Phylloscopus affinis,Phylloscopus affinis,1BT to many CL,0,Extant
Passeriformes,Phylloscopidae,Phylloscopus borealis,Phylloscopus borealis,1BT to many CL,0,Extant
Passeriformes,Phylloscopidae,Phylloscopus examinandus,Phylloscopus borealis,1BT to many CL,1,Extant
Passeriformes,Phylloscopidae,Phylloscopus plumbeitarsus,Phylloscopus trochiloides,1BT to many CL,1,Extant
Passeriformes,Phylloscopidae,Phylloscopus presbytes,Phylloscopus presbytes,1BT to many CL,0,Extant
Passeriformes,Phylloscopidae,Phylloscopus rotiensis,Phylloscopus presbytes,1BT to many CL,1,Extant
Passeriformes,Phylloscopidae,Phylloscopus trochiloides,Phylloscopus trochiloides,1BT to many CL,0,Extant
Passeriformes,Phylloscopidae,Phylloscopus xanthodryas,Phylloscopus borealis,1BT to many CL,1,Extant
Passeriformes,Corvidae,Pica asirensis,Pica pica,1BT to many CL,1,Extant
Passeriformes,Corvidae,Pica bottanensis,Pica pica,1BT to many CL,1,Extant
Passeriformes,Corvidae,Pica mauritanica,Pica pica,1BT to many CL,1,Extant
Passeriformes,Corvidae,Pica pica,Pica pica,1BT to many CL,0,Extant
Passeriformes,Corvidae,Pica serica,Pica pica,1BT to many CL,1,Extant
Piciformes,Picidae,Picus sharpei,Picus viridis,1BT to many CL,1,Extant
Piciformes,Picidae,Picus viridis,Picus viridis,1BT to many CL,0,Extant
Passeriformes,Oriolidae,Pitohui cerviniventris,Pitohui kirhocephalus,1BT to many CL,1,Extant
Passeriformes,Oriolidae,Pitohui kirhocephalus,Pitohui kirhocephalus,1BT to many CL,0,Extant
Passeriformes,Oriolidae,Pitohui uropygialis,Pitohui kirhocephalus,1BT to many CL,1,Extant
Passeriformes,Pittidae,Pitta concinna,Pitta elegans,1BT to many CL,1,Extant
Passeriformes,Pittidae,Pitta elegans,Pitta elegans,1BT to many CL,0,Extant
Passeriformes,Pittidae,Pitta vigorsii,Pitta elegans,1BT to many CL,1,Extant
Passeriformes,Platysteiridae,Platysteira castanea,Platysteira castanea,1BT to many CL,0,Extant
Passeriformes,Platysteiridae,Platysteira hormophora,Platysteira castanea,1BT to many CL,1,Extant
Passeriformes,Pnoepygidae,Pnoepyga albiventer,Pnoepyga albiventer,1BT to many CL,0,Extant
Passeriformes,Paridae,Poecile hyrcanus,Parus lugubris,1BT to many CL,1,Extant
Passeriformes,Paridae,Poecile lugubris,Parus lugubris,1BT to many CL,0,Extant
Passeriformes,Paridae,Poecile montanus,Parus montanus,1BT to many CL,0,Extant
Passeriformes,Paridae,Poecile weigoldicus,Parus montanus,1BT to many CL,1,Extant
Psittaciformes,Psittacidae,Poicephalus fuscicollis,Poicephalus robustus,1BT to many CL,1,Extant
Psittaciformes,Psittacidae,Poicephalus robustus,Poicephalus robustus,1BT to many CL,0,Extant
Passeriformes,Polioptilidae,Polioptila albiloris,Polioptila albiloris,1BT to many CL,0,Extant
Passeriformes,Polioptilidae,Polioptila albiventris,Polioptila albiloris,1BT to many CL,1,Extant
Passeriformes,Polioptilidae,Polioptila attenboroughi,Polioptila guianensis,1BT to many CL,1,Extant
Passeriformes,Polioptilidae,Polioptila bilineata,Polioptila plumbea,1BT to many CL,1,Extant
Passeriformes,Polioptilidae,Polioptila facilis,Polioptila guianensis,1BT to many CL,1,Extant
Passeriformes,Polioptilidae,Polioptila guianensis,Polioptila guianensis,1BT to many CL,0,Extant
Passeriformes,Polioptilidae,Polioptila paraensis,Polioptila guianensis,1BT to many CL,1,Extant
Passeriformes,Polioptilidae,Polioptila plumbea,Polioptila plumbea,1BT to many CL,0,Extant
Passeriformes,Monarchidae,Pomarea iphis,Pomarea iphis,1BT to many CL,0,Extant
Passeriformes,Monarchidae,Pomarea mendozae,Pomarea mendozae,1BT to many CL,0,Extant
Passeriformes,Monarchidae,Pomarea mira,Pomarea mendozae,1BT to many CL,1,Extant
Passeriformes,Locustellidae,Poodytes punctatus,Bowdleria punctata,1BT to many CL,0,Extant
Gruiformes,Rallidae,Porphyrio indicus,Porphyrio porphyrio,1BT to many CL,1,Extant
Gruiformes,Rallidae,Porphyrio madagascariensis,Porphyrio porphyrio,1BT to many CL,1,Extant
Gruiformes,Rallidae,Porphyrio melanotus,Porphyrio porphyrio,1BT to many CL,1,Extant
Gruiformes,Rallidae,Porphyrio poliocephalus,Porphyrio porphyrio,1BT to many CL,1,Extant
Gruiformes,Rallidae,Porphyrio porphyrio,Porphyrio porphyrio,1BT to many CL,0,Extant
Gruiformes,Rallidae,Porphyrio pulverulentus,Porphyrio porphyrio,1BT to many CL,1,Extant
Passeriformes,Cisticolidae,Prinia atrogularis,Prinia atrogularis,1BT to many CL,0,Extant
Passeriformes,Cisticolidae,Prinia cooki,Prinia polychroa,1BT to many CL,1,Extant
Passeriformes,Cisticolidae,Prinia crinigera,Prinia crinigera,1BT to many CL,0,Extant
Passeriformes,Cisticolidae,Prinia gracilis,Prinia gracilis,1BT to many CL,0,Extant
Passeriformes,Cisticolidae,Prinia lepida,Prinia gracilis,1BT to many CL,1,Extant
Passeriformes,Cisticolidae,Prinia polychroa,Prinia polychroa,1BT to many CL,0,Extant
Passeriformes,Cisticolidae,Prinia rocki,Prinia polychroa,1BT to many CL,1,Extant
Passeriformes,Cisticolidae,Prinia striata,Prinia crinigera,1BT to many CL,1,Extant
Passeriformes,Cisticolidae,Prinia superciliaris,Prinia atrogularis,1BT to many CL,1,Extant
Psittaciformes,Psittaculidae,Prioniturus discurus,Prioniturus discurus,1BT to many CL,0,Extant
Psittaciformes,Psittaculidae,Prioniturus mindorensis,Prioniturus discurus,1BT to many CL,1,Extant
Passeriformes,Tyrannidae,Pseudocolopteryx citreola,Pseudocolopteryx flaviventris,1BT to many CL,1,Extant
Passeriformes,Tyrannidae,Pseudocolopteryx flaviventris,Pseudocolopteryx flaviventris,1BT to many CL,0,Extant
Piciformes,Megalaimidae,Psilopogon annamensis,Megalaima oorti,1BT to many CL,1,Extant
Piciformes,Megalaimidae,Psilopogon asiaticus,Megalaima asiatica,1BT to many CL,0,Extant
Piciformes,Megalaimidae,Psilopogon auricularis,Megalaima franklinii,1BT to many CL,1,Extant
Piciformes,Megalaimidae,Psilopogon australis,Megalaima australis,1BT to many CL,0,Extant
Piciformes,Megalaimidae,Psilopogon chersonesus,Megalaima asiatica,1BT to many CL,1,Extant
Piciformes,Megalaimidae,Psilopogon duvaucelii,Megalaima australis,1BT to many CL,1,Extant
Piciformes,Megalaimidae,Psilopogon franklinii,Megalaima franklinii,1BT to many CL,0,Extant
Piciformes,Megalaimidae,Psilopogon malabaricus,Megalaima rubricapillus,1BT to many CL,1,Extant
Piciformes,Megalaimidae,Psilopogon oorti,Megalaima oorti,1BT to many CL,0,Extant
Piciformes,Megalaimidae,Psilopogon rubricapillus,Megalaima rubricapillus,1BT to many CL,0,Extant
Psittaciformes,Psittacidae,Psittacara chloropterus,Aratinga chloroptera,1BT to many CL,0,Extant
Passeriformes,Sylviidae,Psittiparus bakeri,Paradoxornis ruficeps,1BT to many CL,1,Extant
Passeriformes,Sylviidae,Psittiparus ruficeps,Paradoxornis ruficeps,1BT to many CL,0,Extant
Galliformes,Phasianidae,Pternistis castaneicollis,Francolinus castaneicollis,1BT to many CL,0,Extant
Procellariiformes,Procellariidae,Pterodroma cervicalis,Pterodroma cervicalis,1BT to many CL,0,Extant
Procellariiformes,Procellariidae,Pterodroma gouldi,Pterodroma macroptera,1BT to many CL,1,Extant
Procellariiformes,Procellariidae,Pterodroma macroptera,Pterodroma macroptera,1BT to many CL,0,Extant
Procellariiformes,Procellariidae,Pterodroma occulta,Pterodroma cervicalis,1BT to many CL,1,Extant
Passeriformes,Leiotrichidae,Pterorhinus lanceolatus,Babax lanceolatus,1BT to many CL,0,Extant
Passeriformes,Leiotrichidae,Pterorhinus mitratus,Garrulax mitratus,1BT to many CL,0,Extant
Passeriformes,Leiotrichidae,Pterorhinus treacheri,Garrulax mitratus,1BT to many CL,1,Extant
Passeriformes,Leiotrichidae,Pterorhinus woodi,Babax lanceolatus,1BT to many CL,1,Extant
Passeriformes,Vireonidae,Pteruthius aenobarbus,Pteruthius aenobarbus,1BT to many CL,0,Extant
Passeriformes,Vireonidae,Pteruthius flaviscapis,Pteruthius flaviscapis,1BT to many CL,0,Extant
Passeriformes,Vireonidae,Pteruthius intermedius,Pteruthius aenobarbus,1BT to many CL,1,Extant
Columbiformes,Columbidae,Ptilinopus alligator,Ptilinopus cinctus,1BT to many CL,1,Extant
Columbiformes,Columbidae,Ptilinopus cinctus,Ptilinopus cinctus,1BT to many CL,0,Extant
Columbiformes,Columbidae,Ptilinopus epius,Ptilinopus subgularis,1BT to many CL,1,Extant
Columbiformes,Columbidae,Ptilinopus hernsheimi,Ptilinopus porphyraceus,1BT to many CL,1,Extant
Columbiformes,Columbidae,Ptilinopus mangoliensis,Ptilinopus subgularis,1BT to many CL,1,Extant
Columbiformes,Columbidae,Ptilinopus ponapensis,Ptilinopus porphyraceus,1BT to many CL,1,Extant
Columbiformes,Columbidae,Ptilinopus porphyraceus,Ptilinopus porphyraceus,1BT to many CL,0,Extant
Columbiformes,Columbidae,Ptilinopus subgularis,Ptilinopus subgularis,1BT to many CL,0,Extant
Passeriformes,Cinclosomatidae,Ptilorrhoa caerulescens,Ptilorrhoa caerulescens,1BT to many CL,0,Extant
Passeriformes,Cinclosomatidae,Ptilorrhoa geislerorum,Ptilorrhoa caerulescens,1BT to many CL,1,Extant
Procellariiformes,Procellariidae,Puffinus assimilis,Puffinus assimilis,1BT to many CL,0,Extant
Procellariiformes,Procellariidae,Puffinus bailloni,Puffinus lherminieri,1BT to many CL,1,Extant
Procellariiformes,Procellariidae,Puffinus bannermani,Puffinus lherminieri,1BT to many CL,1,Extant
Procellariiformes,Procellariidae,Puffinus baroli,Puffinus lherminieri,1BT to many CL,1,Extant
Procellariiformes,Procellariidae,Puffinus boydi,Puffinus lherminieri,1BT to many CL,1,Extant
Procellariiformes,Procellariidae,Puffinus bryani,Puffinus assimilis,1BT to many CL,1,Extant
Procellariiformes,Procellariidae,Puffinus elegans,Puffinus assimilis,1BT to many CL,1,Extant
Procellariiformes,Procellariidae,Puffinus lherminieri,Puffinus lherminieri,1BT to many CL,0,Extant
Procellariiformes,Procellariidae,Puffinus myrtae,Puffinus newelli,1BT to many CL,1,Extant
Procellariiformes,Procellariidae,Puffinus newelli,Puffinus newelli,1BT to many CL,0,Extant
Procellariiformes,Procellariidae,Puffinus persicus,Puffinus lherminieri,1BT to many CL,1,Extant
Procellariiformes,Procellariidae,Puffinus subalaris,Puffinus lherminieri,1BT to many CL,1,Extant
Passeriformes,Pycnonotidae,Pycnonotus bimaculatus,Pycnonotus bimaculatus,1BT to many CL,0,Extant
Passeriformes,Pycnonotidae,Pycnonotus blanfordi,Pycnonotus blanfordi,1BT to many CL,0,Extant
Passeriformes,Pycnonotidae,Pycnonotus cinereifrons,Pycnonotus plumosus,1BT to many CL,1,Extant
Passeriformes,Pycnonotidae,Pycnonotus conradi,Pycnonotus blanfordi,1BT to many CL,1,Extant
Passeriformes,Pycnonotidae,Pycnonotus plumosus,Pycnonotus plumosus,1BT to many CL,0,Extant
Passeriformes,Pycnonotidae,Pycnonotus pseudosimplex,Pycnonotus simplex,1BT to many CL,1,Extant
Passeriformes,Pycnonotidae,Pycnonotus simplex,Pycnonotus simplex,1BT to many CL,0,Extant
Passeriformes,Pycnonotidae,Pycnonotus snouckaerti,Pycnonotus bimaculatus,1BT to many CL,1,Extant
Passeriformes,Thamnophilidae,Pyriglena leuconota,Pyriglena leuconota,1BT to many CL,0,Extant
Passeriformes,Thamnophilidae,Pyriglena maura,Pyriglena leuconota,1BT to many CL,1,Extant
Passeriformes,Thamnophilidae,Pyriglena similis,Pyriglena leuconota,1BT to many CL,1,Extant
Passeriformes,Tyrannidae,Pyrocephalus nanus,Pyrocephalus rubinus,1BT to many CL,1,Extant
Passeriformes,Tyrannidae,Pyrocephalus rubinus,Pyrocephalus rubinus,1BT to many CL,0,Extant
Passeriformes,Fringillidae,Pyrrhula erythaca,Pyrrhula erythaca,1BT to many CL,0,Extant
Passeriformes,Fringillidae,Pyrrhula owstoni,Pyrrhula erythaca,1BT to many CL,1,Extant
Psittaciformes,Psittacidae,Pyrrhura amazonum,Pyrrhura picta,1BT to many CL,1,Extant
Psittaciformes,Psittacidae,Pyrrhura lucianii,Pyrrhura picta,1BT to many CL,1,Extant
Psittaciformes,Psittacidae,Pyrrhura picta,Pyrrhura picta,1BT to many CL,0,Extant
Psittaciformes,Psittacidae,Pyrrhura roseifrons,Pyrrhura picta,1BT to many CL,1,Extant
Gruiformes,Rallidae,Rallus aquaticus,Rallus aquaticus,1BT to many CL,0,Extant
Gruiformes,Rallidae,Rallus crepitans,Rallus longirostris,1BT to many CL,1,Extant
Gruiformes,Rallidae,Rallus elegans,Rallus elegans,1BT to many CL,0,Extant
Gruiformes,Rallidae,Rallus indicus,Rallus aquaticus,1BT to many CL,1,Extant
Gruiformes,Rallidae,Rallus longirostris,Rallus longirostris,1BT to many CL,0,Extant
Gruiformes,Rallidae,Rallus obsoletus,Rallus longirostris,1BT to many CL,1,Extant
Gruiformes,Rallidae,Rallus tenuirostris,Rallus elegans,1BT to many CL,1,Extant
Passeriformes,Polioptilidae,Ramphocaenus melanurus,Ramphocaenus melanurus,1BT to many CL,0,Extant
Passeriformes,Polioptilidae,Ramphocaenus sticturus,Ramphocaenus melanurus,1BT to many CL,1,Extant
Passeriformes,Sturnidae,Rhabdornis inornatus,Rhabdornis inornatus,1BT to many CL,0,Extant
Passeriformes,Sturnidae,Rhabdornis rabori,Rhabdornis inornatus,1BT to many CL,1,Extant
Galliformes,Phasianidae,Rheinardia nigrescens,Rheinardia ocellata,1BT to many CL,1,Extant
Galliformes,Phasianidae,Rheinardia ocellata,Rheinardia ocellata,1BT to many CL,0,Extant
Passeriformes,Rhipiduridae,Rhipidura albicollis,Rhipidura albicollis,1BT to many CL,0,Extant
Passeriformes,Rhipiduridae,Rhipidura albiscapa,Rhipidura fuliginosa,1BT to many CL,1,Extant
Passeriformes,Rhipiduridae,Rhipidura albiventris,Rhipidura cyaniceps,1BT to many CL,1,Extant
Passeriformes,Rhipiduridae,Rhipidura albogularis,Rhipidura albicollis,1BT to many CL,1,Extant
Passeriformes,Rhipiduridae,Rhipidura cyaniceps,Rhipidura cyaniceps,1BT to many CL,0,Extant
Passeriformes,Rhipiduridae,Rhipidura dryas,Rhipidura rufifrons,1BT to many CL,1,Extant
Passeriformes,Rhipiduridae,Rhipidura fuliginosa,Rhipidura fuliginosa,1BT to many CL,0,Extant
Passeriformes,Rhipiduridae,Rhipidura javanica,Rhipidura javanica,1BT to many CL,0,Extant
Passeriformes,Rhipiduridae,Rhipidura nigritorquis,Rhipidura javanica,1BT to many CL,1,Extant
Passeriformes,Rhipiduridae,Rhipidura rufifrons,Rhipidura rufifrons,1BT to many CL,0,Extant
Passeriformes,Rhipiduridae,Rhipidura samarensis,Rhipidura superciliaris,1BT to many CL,1,Extant
Passeriformes,Rhipiduridae,Rhipidura sauli,Rhipidura cyaniceps,1BT to many CL,1,Extant
